OrderKey;LineNumber;OrderDate;DeliveryDate;CustomerKey;StoreKey;ProductKey;Quantity;UnitPrice;UnitCost
1070008;1;05.12.2017;10.12.2017;2046385;999999;1439;9;481,6;221,472
1070009;0;05.12.2017;05.12.2017;150109;60;2106;2;942,149988;433,2601535
1070009;1;05.12.2017;05.12.2017;150109;60;1283;5;42,53717832;21,68562032
1070009;2;05.12.2017;05.12.2017;150109;60;2111;1;942,149988;433,2601535
1070009;3;05.12.2017;05.12.2017;150109;60;419;2;966,30768;492,6597936
1070009;4;05.12.2017;05.12.2017;150109;60;452;1;575,987464;293,6632608
1070010;0;05.12.2017;05.12.2017;1941967;550;1593;9;12,501;5,751
1070011;0;05.12.2017;05.12.2017;1037062;420;1291;4;354,6939403;117,5216998
1070011;1;05.12.2017;05.12.2017;1037062;420;675;1;326,0253;108,020072
1070012;0;05.12.2017;05.12.2017;1285954;440;1879;6;1490,76;685,5446
1070012;1;05.12.2017;05.12.2017;1285954;440;1584;2;8,991;4,581
1070013;0;05.12.2017;12.12.2017;625751;999999;48;7;103,7896919;52,9157849
1070013;1;05.12.2017;12.12.2017;625751;999999;3;2;10,05019224;5,1219988
1070013;2;05.12.2017;12.12.2017;625751;999999;1619;3;45,5738031;20,9598471
1070013;3;05.12.2017;12.12.2017;625751;999999;393;2;1011,2318;465,031572
1070014;0;05.12.2017;05.12.2017;265676;72;1603;2;125,0523606;63,75976344
1070014;1;05.12.2017;05.12.2017;265676;72;2080;2;207,1659212;95,27001236
1071000;0;06.12.2017;06.12.2017;456622;230;508;1;472,20192;217,145184
1071000;1;06.12.2017;06.12.2017;456622;230;2006;1;65,91515683;33,60639062
1071000;2;06.12.2017;06.12.2017;456622;230;663;6;419,73504;139,0710816
1071001;0;06.12.2017;06.12.2017;761285;290;50;3;138,7486642;63,80564976
1071001;1;06.12.2017;06.12.2017;761285;290;173;1;68,4692784;34,90486128
1071001;2;06.12.2017;06.12.2017;761285;290;1461;3;417,027072;191,7782938
1071002;0;06.12.2017;15.12.2017;2027331;999999;134;10;314,955;144,837
1071002;1;06.12.2017;15.12.2017;2027331;999999;446;7;439,9;224,28
1071002;2;06.12.2017;15.12.2017;2027331;999999;1642;5;52,092;23,958
1071003;0;06.12.2017;07.12.2017;1933250;999999;1597;1;52,092;23,958
1071004;0;06.12.2017;06.12.2017;727769;290;1422;3;407,549184;187,4184653
1071004;1;06.12.2017;06.12.2017;727769;290;2088;1;352,5097344;179,717512
1071004;2;06.12.2017;06.12.2017;727769;290;52;3;138,7486642;63,80564976
1071004;3;06.12.2017;06.12.2017;727769;290;1373;8;19,21303296;9,78930432
1071005;0;06.12.2017;06.12.2017;1023652;370;162;8;1071,18121;354,905303
1071006;0;06.12.2017;06.12.2017;1382833;500;2107;3;648,62;298,275
1071006;1;06.12.2017;06.12.2017;1382833;500;2503;3;15,984;8,144
1071007;0;06.12.2017;06.12.2017;1160782;380;247;1;228,068352;104,8778035
1071008;0;06.12.2017;06.12.2017;1155180;370;1617;3;39,01381632;17,94272256
1071009;0;06.12.2017;06.12.2017;1192033;420;530;3;925,42976;306,6177536
1071010;0;06.12.2017;06.12.2017;1685000;540;1280;2;19,487;9,932
1071010;1;06.12.2017;06.12.2017;1685000;540;1434;1;428,8;197,184
1071010;2;06.12.2017;06.12.2017;1685000;540;1588;1;12,501;5,751
1071011;0;06.12.2017;06.12.2017;1510546;480;70;2;39,319;18,081
1071011;1;06.12.2017;06.12.2017;1510546;480;600;7;4998;1655,94
1071011;2;06.12.2017;06.12.2017;1510546;480;2171;3;611,7118;281,301
1071011;3;06.12.2017;06.12.2017;1510546;480;458;5;459,8;234,42
1071012;0;06.12.2017;06.12.2017;2087996;510;1583;7;12,501;5,751
1071012;1;06.12.2017;06.12.2017;2087996;510;2171;2;611,7118;281,301
1071013;0;06.12.2017;10.12.2017;2098471;999999;454;4;539,8;275,2
1071013;1;06.12.2017;10.12.2017;2098471;999999;1514;1;332,8;153,04
1071013;2;06.12.2017;10.12.2017;2098471;999999;1411;1;428,8;197,184
1071013;3;06.12.2017;10.12.2017;2098471;999999;1612;8;161,991;74,493
1071013;4;06.12.2017;10.12.2017;2098471;999999;45;1;190,24;87,4858
1071014;0;06.12.2017;06.12.2017;652289;150;115;6;173,4722608;57,47712854
1071015;0;06.12.2017;06.12.2017;203948;90;1632;2;20,50152993;9,42454989
1071016;0;06.12.2017;06.12.2017;1199371;410;1567;9;465,256448;154,1446042
1071017;0;06.12.2017;06.12.2017;1349064;470;1622;1;197,1;65,304
1071018;0;06.12.2017;06.12.2017;2035274;470;1667;2;4,95;2,52
1071019;0;06.12.2017;08.12.2017;1628542;999999;2102;4;648,62;298,275
1071019;1;06.12.2017;08.12.2017;1628542;999999;2098;3;416,56;212,3718
1072000;0;07.12.2017;07.12.2017;1946920;610;1315;4;266,5;122,551
1072000;1;07.12.2017;07.12.2017;1946920;610;1291;2;476,515;157,885
1072000;2;07.12.2017;07.12.2017;1946920;610;1470;3;206,4;105,232
1072000;3;07.12.2017;07.12.2017;1946920;610;1569;1;478,4;220
1072000;4;07.12.2017;07.12.2017;1946920;610;383;6;1198;550,92
1072000;5;07.12.2017;07.12.2017;1946920;610;306;1;332,1;152,721
1072001;0;07.12.2017;07.12.2017;152706;50;1561;3;855,816192;283,5476582
1072001;1;07.12.2017;07.12.2017;152706;50;1431;1;544,997376;250,6349261
1072001;2;07.12.2017;07.12.2017;152706;50;71;1;52,31628864;24,05785536
1072002;0;07.12.2017;07.12.2017;1765712;465;1531;3;622,4;206,208
1072003;0;07.12.2017;10.12.2017;1892503;999999;1944;2;106,5918;54,3414
1072003;1;07.12.2017;10.12.2017;1892503;999999;430;1;539,9;275,26
1072003;2;07.12.2017;10.12.2017;1892503;999999;2511;7;6,496;3,312
1072004;0;07.12.2017;07.12.2017;1223958;550;1322;2;52,784;24,272
1072004;1;07.12.2017;07.12.2017;1223958;550;93;6;55,268;28,1752
1072005;0;07.12.2017;07.12.2017;1052878;370;1693;8;4,62684816;2,12512212
1072006;0;07.12.2017;07.12.2017;1969233;500;422;5;1938;642,1
1072006;1;07.12.2017;07.12.2017;1969233;500;2083;2;81,9918;41,8036
1072008;0;07.12.2017;07.12.2017;1503511;530;1695;7;4,482;2,286
1072008;1;07.12.2017;07.12.2017;1503511;530;1457;3;302,4;139,056
1072008;2;07.12.2017;07.12.2017;1503511;530;446;2;439,9;224,28
1072008;3;07.12.2017;07.12.2017;1503511;530;438;2;1838;608,96
1072008;4;07.12.2017;07.12.2017;1503511;530;372;1;1516;697,16
1072008;5;07.12.2017;07.12.2017;1503511;530;100;1;98,4;45,2476
1072009;0;07.12.2017;07.12.2017;313040;100;1623;7;253,038951;83,83792824
1072010;0;07.12.2017;07.12.2017;704127;290;273;3;258,865146;119,0397865
1072010;1;07.12.2017;07.12.2017;704127;290;1058;2;344,135376;158,258153
1072010;2;07.12.2017;07.12.2017;704127;290;1762;1;23,96984346;12,217824
1072011;0;07.12.2017;07.12.2017;46907;50;1706;2;10,63383552;4,88581632
1072011;1;07.12.2017;07.12.2017;46907;50;1775;3;51,492672;26,24928768
1072011;2;07.12.2017;07.12.2017;46907;50;93;1;73,53739008;37,48879411
1072012;0;07.12.2017;07.12.2017;1901492;510;8;1;49,1918;25,0756
1072012;1;07.12.2017;07.12.2017;1901492;510;426;1;999,8;509,72
1072012;2;07.12.2017;07.12.2017;1901492;510;153;6;422,973;194,508
1072013;0;07.12.2017;07.12.2017;548638;270;631;1;322,4148;148,2599004
1072014;0;07.12.2017;07.12.2017;1345533;660;226;2;269,1;137,196
1072014;1;07.12.2017;07.12.2017;1345533;660;1588;7;12,501;5,751
1072014;2;07.12.2017;07.12.2017;1345533;660;518;8;1738;575,84
1072014;3;07.12.2017;07.12.2017;1345533;660;2490;2;23,984;12,224
1072015;0;07.12.2017;07.12.2017;263033;90;156;4;543,0169671;249,7113155
1072015;1;07.12.2017;07.12.2017;263033;90;1641;8;14,62773114;6,72459678
1072015;2;07.12.2017;07.12.2017;263033;90;1601;1;184,8570857;85,00491153
1072015;3;07.12.2017;07.12.2017;263033;90;78;1;42,68796631;19,63330633
1072015;5;07.12.2017;07.12.2017;263033;90;1867;5;2791,824578;924,9866456
1072015;6;07.12.2017;07.12.2017;263033;90;2356;1;484,2426048;222,68275
1072016;0;07.12.2017;07.12.2017;1749251;510;61;1;148,42;68,2568
1072017;0;07.12.2017;11.12.2017;94365;999999;427;2;1248,06528;573,9503616
1072017;1;07.12.2017;11.12.2017;94365;999999;110;4;145,099963;66,72918067
1072017;2;07.12.2017;11.12.2017;94365;999999;2186;4;162,5678208;82,87685683
1072017;3;07.12.2017;11.12.2017;94365;999999;79;1;44,24245056;20,34825408
1072017;4;07.12.2017;11.12.2017;94365;999999;55;1;322,9535232;107,0001757
1072018;0;07.12.2017;07.12.2017;1616263;470;1612;6;161,991;74,493
1072018;1;07.12.2017;07.12.2017;1616263;470;797;1;67,8;22,46
1072018;2;07.12.2017;07.12.2017;1616263;470;2159;1;611,7118;281,301
1072018;3;07.12.2017;07.12.2017;1616263;470;2491;2;39,984;20,384
1072018;4;07.12.2017;07.12.2017;1616263;470;23;1;109,88;50,5284
1072019;0;07.12.2017;07.12.2017;1871532;470;124;1;251,991;115,884
1072020;0;07.12.2017;07.12.2017;1932373;650;1527;2;428,8;197,184
1072020;1;07.12.2017;07.12.2017;1932373;650;1440;6;302,4;139,056
1072021;0;07.12.2017;09.12.2017;426810;999999;457;3;373,237554;190,2926088
1072021;1;07.12.2017;09.12.2017;426810;999999;2101;4;610,509393;280,7508323
1072021;2;07.12.2017;09.12.2017;426810;999999;1584;2;7,62850386;3,88679526
1072022;0;07.12.2017;07.12.2017;825306;320;1558;4;515,86368;170,9137824
1073000;0;08.12.2017;08.12.2017;1523714;500;677;4;158;80,56
1073000;1;08.12.2017;08.12.2017;1523714;500;1689;1;4,482;2,286
1073001;0;08.12.2017;16.12.2017;1895731;999999;66;2;21,0658;10,742
1073001;1;08.12.2017;16.12.2017;1895731;999999;1704;5;6,291;3,204
1073001;2;08.12.2017;16.12.2017;1895731;999999;1587;4;16,191;7,443
1073001;3;08.12.2017;16.12.2017;1895731;999999;1474;7;332,8;153,04
1073001;4;08.12.2017;16.12.2017;1895731;999999;64;2;148,42;68,2568
1073001;5;08.12.2017;16.12.2017;1895731;999999;448;2;539,8;275,2
1073002;0;08.12.2017;08.12.2017;217760;90;1432;2;616,128;283,3367296
1073002;1;08.12.2017;08.12.2017;217760;90;152;1;1368,924743;453,547224
1073003;0;08.12.2017;12.12.2017;116026;999999;1705;4;8,23703184;3,78328788
1073003;1;08.12.2017;12.12.2017;116026;999999;440;1;585,185773;298,3529556
1073003;2;08.12.2017;12.12.2017;116026;999999;1621;1;15,55218657;7,92574866
1073003;3;08.12.2017;12.12.2017;116026;999999;183;3;130,499487;60,01779159
1073003;4;08.12.2017;12.12.2017;116026;999999;49;2;218,1097389;100,3010277
1073003;5;08.12.2017;12.12.2017;116026;999999;2026;3;218,1533718;100,3228442
1073003;6;08.12.2017;12.12.2017;116026;999999;1951;1;3490,617572;1156,510665
1073004;0;08.12.2017;08.12.2017;1974486;530;2108;2;416,56;212,3718
1073005;0;08.12.2017;12.12.2017;1774101;999999;1037;1;245,05;112,684
1073005;1;08.12.2017;12.12.2017;1774101;999999;82;2;33,251;15,293
1073005;2;08.12.2017;12.12.2017;1774101;999999;117;10;152,991;78,003
1073005;3;08.12.2017;12.12.2017;1774101;999999;1639;1;8,991;4,581
1073005;4;08.12.2017;12.12.2017;1774101;999999;1579;1;197,1;65,304
1073006;0;08.12.2017;14.12.2017;93844;999999;1070;3;539,557512;248,1272815
1073007;0;08.12.2017;15.12.2017;1987944;999999;1365;6;46,384;21,328
1073008;0;08.12.2017;08.12.2017;1247713;530;2177;4;611,7118;281,301
1073009;0;08.12.2017;08.12.2017;1100477;370;2093;3;310,503824;158,3019397
1073009;1;08.12.2017;08.12.2017;1100477;370;365;1;892,9892;410,655768
1073010;0;08.12.2017;08.12.2017;1640720;465;1824;6;28,8;14,679
1073010;1;08.12.2017;08.12.2017;1640720;465;61;9;148,42;68,2568
1073010;2;08.12.2017;08.12.2017;1640720;465;1534;2;636,8;210,992
1073010;3;08.12.2017;08.12.2017;1640720;465;1535;2;428,8;197,184
1073011;0;08.12.2017;08.12.2017;209141;100;2064;1;147,3467545;75,12063624
1073012;0;08.12.2017;08.12.2017;881937;340;647;1;148,18536;75,5575008
1073012;1;08.12.2017;08.12.2017;881937;340;1622;3;167,858244;55,61549856
1073013;0;08.12.2017;12.12.2017;501508;999999;736;2;200,98704;92,4199728
1073013;1;08.12.2017;12.12.2017;501508;999999;331;2;152,528724;77,76665496
1073014;0;08.12.2017;08.12.2017;989695;420;698;2;280,2704;128,87966
1073015;0;08.12.2017;08.12.2017;662374;140;1740;3;21,461328;10,94527728
1073015;1;08.12.2017;08.12.2017;662374;140;420;1;851,469672;434,0979408
1073015;2;08.12.2017;08.12.2017;662374;140;1015;2;221,4264;73,35856632
1074000;0;09.12.2017;09.12.2017;1010531;420;178;1;44,27676;22,574439
1074000;1;09.12.2017;09.12.2017;1010531;420;671;2;237,0372;109,007296
1074000;2;09.12.2017;09.12.2017;1010531;420;421;1;699,1852;321,535744
1074000;3;09.12.2017;09.12.2017;1010531;420;1455;2;345,8656;159,0504704
1074000;4;09.12.2017;09.12.2017;1010531;420;1603;1;73,7878914;37,6218288
1074000;5;09.12.2017;09.12.2017;1010531;420;1634;1;6,7018914;3,4146774
1074001;0;09.12.2017;09.12.2017;1442484;650;1655;6;260,991;86,472
1074001;1;09.12.2017;09.12.2017;1442484;650;38;3;245,3686;81,2948
1074002;0;09.12.2017;09.12.2017;764354;290;9;1;41,89370455;21,35538398
1074003;0;09.12.2017;09.12.2017;1221107;650;1530;4;425,6;195,712
1074004;0;09.12.2017;11.12.2017;1593933;999999;1480;1;206,4;105,232
1074004;1;09.12.2017;11.12.2017;1593933;999999;1445;3;428,8;197,184
1074004;2;09.12.2017;11.12.2017;1593933;999999;2517;1;5,36;2,736
1074004;3;09.12.2017;11.12.2017;1593933;999999;593;5;918;304,16
1074005;0;09.12.2017;09.12.2017;367893;100;1443;2;1209,66464;400,791264
1074006;0;09.12.2017;09.12.2017;1115714;390;1315;4;198,6491;91,3495154
1074007;0;09.12.2017;09.12.2017;1904660;605;1982;2;404,26;185,9022
1074007;1;09.12.2017;09.12.2017;1904660;605;108;7;109,0518;50,1512
1074008;0;09.12.2017;09.12.2017;1071366;400;1482;8;285,04096;131,0830624
1074008;1;09.12.2017;09.12.2017;1071366;400;2513;2;155,0312736;51,3670048
1074008;2;09.12.2017;09.12.2017;1071366;400;1625;1;146,91834;48,6776016
1074009;0;09.12.2017;12.12.2017;1190929;999999;1211;7;823,667;378,7705376
1074009;1;09.12.2017;12.12.2017;1190929;999999;55;1;180,923488;59,94312996
1074010;0;09.12.2017;12.12.2017;1749871;999999;60;7;127,92;65,2146
1074011;0;09.12.2017;09.12.2017;2054425;670;174;3;116,91;38,736
1074012;0;09.12.2017;09.12.2017;1647695;605;1071;3;439,4;202,059
1074013;0;09.12.2017;09.12.2017;1370999;530;725;6;380;174,74
1074013;1;09.12.2017;09.12.2017;1370999;530;124;3;251,991;115,884
1074013;2;09.12.2017;09.12.2017;1370999;530;434;4;1198;550,92
1074013;3;09.12.2017;09.12.2017;1370999;530;1629;7;8,991;4,581
1074014;0;09.12.2017;13.12.2017;1065744;999999;74;3;23,1961026;10,6659286
1074014;1;09.12.2017;13.12.2017;1065744;999999;989;5;159,8883;73,5292376
1074014;2;09.12.2017;13.12.2017;1065744;999999;960;3;143,41496;65,9515012
1074014;3;09.12.2017;13.12.2017;1065744;999999;110;3;81,28721172;37,38270448
1074015;0;09.12.2017;09.12.2017;354584;72;1465;6;408,69824;187,9395776
1074015;1;09.12.2017;09.12.2017;354584;72;447;1;590,19928;300,901512
1074016;0;09.12.2017;09.12.2017;1362604;465;1531;1;622,4;206,208
1074016;1;09.12.2017;09.12.2017;1362604;465;1699;1;6,192;2,844
1074016;2;09.12.2017;09.12.2017;1362604;465;47;1;122,959;62,689
1074016;3;09.12.2017;09.12.2017;1362604;465;1595;2;20,601;6,822
1074017;0;09.12.2017;14.12.2017;258350;999999;2050;4;210,4998745;96,80320744
1074018;0;09.12.2017;12.12.2017;785717;999999;50;3;139,6340428;64,21280436
1074018;1;09.12.2017;12.12.2017;785717;999999;62;10;126,4004088;58,13022115
1074018;2;09.12.2017;12.12.2017;785717;999999;37;6;208,9657145;69,23390347
1074019;0;09.12.2017;14.12.2017;399505;999999;346;4;1691,7848;777,98996
1074019;1;09.12.2017;14.12.2017;399505;999999;1514;2;427,18208;196,442144
1074019;2;09.12.2017;14.12.2017;399505;999999;800;1;76,88764;39,201144
1074019;3;09.12.2017;14.12.2017;399505;999999;1751;1;125,92116;41,7157164
1074019;4;09.12.2017;14.12.2017;399505;999999;343;1;2821,3528;934,768864
1074019;5;09.12.2017;14.12.2017;399505;999999;1747;3;125,92116;41,7157164
1074019;6;09.12.2017;14.12.2017;399505;999999;2083;6;105,2446745;53,65910096
1074020;0;09.12.2017;09.12.2017;1912780;440;64;3;148,42;68,2568
1074020;1;09.12.2017;09.12.2017;1912780;440;1448;1;409,6;188,368
1074020;2;09.12.2017;09.12.2017;1912780;440;435;3;539,9;275,26
1074020;3;09.12.2017;09.12.2017;1912780;440;135;7;314,955;144,837
1074020;4;09.12.2017;09.12.2017;1912780;440;544;1;998;508,8
1074022;0;09.12.2017;09.12.2017;369432;72;1453;1;529,87008;243,678624
1074023;0;09.12.2017;09.12.2017;2008193;585;80;1;33,251;15,293
1074023;1;09.12.2017;09.12.2017;2008193;585;1466;3;464;213,376
1074023;2;09.12.2017;09.12.2017;2008193;585;705;6;174;88,72
1074024;0;09.12.2017;09.12.2017;1937116;465;2111;3;719,55;330,8946
1074024;1;09.12.2017;09.12.2017;1937116;465;2107;1;648,62;298,275
1074024;2;09.12.2017;09.12.2017;1937116;465;680;1;232;106,68
1074025;0;09.12.2017;09.12.2017;1381689;500;51;6;163,959;75,399
1074026;0;09.12.2017;09.12.2017;160001;40;297;3;322,058367;164,189905
1074027;0;09.12.2017;09.12.2017;649199;130;588;1;4256,49672;1410,264742
1074027;1;09.12.2017;09.12.2017;649199;130;609;6;236,75592;120,7114536
1074027;2;09.12.2017;09.12.2017;649199;130;353;3;655,592472;334,2346344
1074027;3;09.12.2017;09.12.2017;649199;130;2162;3;104,0533752;53,04627101
1074027;4;09.12.2017;09.12.2017;649199;130;1399;2;44,95296576;20,67100608
1074028;0;09.12.2017;09.12.2017;2078263;510;1766;5;48,6;22,347
1074028;1;09.12.2017;09.12.2017;2078263;510;1902;3;106,5918;54,3414
1074028;2;09.12.2017;09.12.2017;2078263;510;1049;3;764,4;253,266
1074028;3;09.12.2017;09.12.2017;2078263;510;500;6;138;45,72
1074028;4;09.12.2017;09.12.2017;2078263;510;1597;9;52,092;23,958
1074028;5;09.12.2017;09.12.2017;2078263;510;1331;1;43,184;19,856
1075000;0;10.12.2017;10.12.2017;1344504;660;419;1;738;376,26
1075000;1;10.12.2017;10.12.2017;1344504;660;1409;3;942,4;312,24
1075001;0;10.12.2017;10.12.2017;1974870;630;2515;3;5,36;2,736
1076000;0;11.12.2017;11.12.2017;1886696;660;138;7;449,991;206,937
1076000;1;11.12.2017;11.12.2017;1886696;660;1636;1;11,394;5,238
1076000;2;11.12.2017;11.12.2017;1886696;660;1724;3;50,4;25,695
1076000;3;11.12.2017;11.12.2017;1886696;660;417;3;1198;550,92
1076001;0;11.12.2017;11.12.2017;800942;330;55;2;205,7634528;68,17304668
1076002;0;11.12.2017;11.12.2017;2037326;530;1058;9;405,6;186,524
1076003;0;11.12.2017;11.12.2017;979103;420;2449;3;9,195864334;4,686884824
1076003;1;11.12.2017;11.12.2017;979103;420;438;1;1375,06294;455,5812448
1076004;0;11.12.2017;11.12.2017;1292011;470;1676;1;8,091;3,717
1076004;1;11.12.2017;11.12.2017;1292011;470;2026;3;163,9918;75,4154
1076004;2;11.12.2017;11.12.2017;1292011;470;1708;8;63,117;29,025
1076005;0;11.12.2017;11.12.2017;331428;90;50;8;210,8283197;96,95255814
1076005;1;11.12.2017;11.12.2017;331428;90;613;3;1797,63228;826,6536768
1076005;2;11.12.2017;11.12.2017;331428;90;1786;4;49,762782;25,36744608
1076005;3;11.12.2017;11.12.2017;331428;90;301;1;369,170406;188,2190434
1076006;0;11.12.2017;11.12.2017;2085823;440;1453;7;412,8;189,84
1076006;1;11.12.2017;11.12.2017;2085823;440;1581;3;197,1;65,304
1076006;2;11.12.2017;11.12.2017;2085823;440;1578;5;197,1;65,304
1076007;0;11.12.2017;11.12.2017;952867;400;452;5;329,102387;167,7905964
1076008;0;11.12.2017;11.12.2017;961256;380;887;1;74,813;38,1396674
1076009;0;11.12.2017;15.12.2017;1043089;999999;2516;3;4,0099768;2,04688368
1076009;1;11.12.2017;15.12.2017;1043089;999999;1457;2;226,234512;104,0319653
1076010;0;11.12.2017;11.12.2017;1849862;670;1617;1;52,191;24,003
1076010;1;11.12.2017;11.12.2017;1849862;670;1877;4;2174,64;720,5012
1076010;2;11.12.2017;11.12.2017;1849862;670;1550;2;448;206,016
1076010;3;11.12.2017;11.12.2017;1849862;670;176;2;114,21;52,524
1076011;0;11.12.2017;15.12.2017;324513;999999;1605;1;335,5978873;111,1908859
1077000;0;12.12.2017;12.12.2017;1016891;410;453;3;344,1603;175,46337
1077001;0;12.12.2017;12.12.2017;972095;390;99;6;73,6524;33,8678286
1077002;0;12.12.2017;12.12.2017;484457;255;437;1;849,740018;433,2161252
1077003;0;12.12.2017;12.12.2017;508310;200;1733;2;17,43097417;8,88835878
1077003;1;12.12.2017;12.12.2017;508310;200;775;3;19,54793;8,9920478
1077003;2;12.12.2017;12.12.2017;508310;200;350;4;678,22818;345,7773844
1077003;3;12.12.2017;12.12.2017;508310;200;99;8;83,631144;38,45638772
1077004;0;12.12.2017;12.12.2017;1141534;370;1622;1;147,52935;48,880044
1077005;0;12.12.2017;17.12.2017;1584082;999999;2114;1;211,15;107,6496
1077006;0;12.12.2017;12.12.2017;636283;170;1534;5;541,222688;179,3242107
1077006;1;12.12.2017;12.12.2017;636283;170;53;1;206,2901552;68,34755243
1077006;2;12.12.2017;12.12.2017;636283;170;11;2;41,80860274;21,3120032
1077007;0;12.12.2017;12.12.2017;325003;90;718;2;408,05442;187,6537056
1077007;1;12.12.2017;12.12.2017;325003;90;2107;1;832,3026978;382,7434973
1077008;0;12.12.2017;12.12.2017;646655;150;299;2;152,218881;77,60868174
1077008;1;12.12.2017;12.12.2017;646655;150;2507;3;6,44571744;3,29085152
1077009;0;12.12.2017;12.12.2017;2052576;440;427;3;938;431,36
1077009;1;12.12.2017;12.12.2017;2052576;440;1521;2;496;228,096
1077009;2;12.12.2017;12.12.2017;2052576;440;1603;1;98,991;50,472
1077009;3;12.12.2017;12.12.2017;2052576;440;203;7;719,1;238,248
1077009;4;12.12.2017;12.12.2017;2052576;440;2099;1;211,15;107,6496
1077010;0;12.12.2017;12.12.2017;1256112;470;975;1;214,5;98,644
1077010;1;12.12.2017;12.12.2017;1256112;470;1823;1;28,8;14,679
1077011;0;12.12.2017;12.12.2017;1250515;585;528;3;1638;542,7
1077012;0;12.12.2017;18.12.2017;1738819;999999;113;1;204,9918;67,9206
1077012;2;12.12.2017;18.12.2017;1738819;999999;2118;1;364,9;167,8048
1077013;0;12.12.2017;12.12.2017;1764902;530;1551;3;478,4;220
1077013;1;12.12.2017;12.12.2017;1764902;530;1668;2;6,291;3,204
1077013;2;12.12.2017;12.12.2017;1764902;530;1581;1;197,1;65,304
1077013;3;12.12.2017;12.12.2017;1764902;530;1443;1;942,4;312,24
1077014;0;12.12.2017;12.12.2017;715042;290;1724;2;42,835464;21,83843745
1077014;1;12.12.2017;12.12.2017;715042;290;1509;5;421,55536;193,8610714
1077014;2;12.12.2017;12.12.2017;715042;290;59;2;108,7204872;55,42654069
