Date;26.04.2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;DateKey;Year;YearQuarter;YearQuarterNumber;Quarter;YearMonth;YearMonthShort;YearMonthNumber;Month;MonthShort;MonthNumber;DayofWeek;DayofWeekShort;DayofWeekNumber;WorkingDay;WorkingDayNumber
17.01.2018;20180117;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Wednesday;Wed;4;1;763
18.01.2018;20180118;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Thursday;Thu;5;1;764
19.01.2018;20180119;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Friday;Fri;6;1;765
20.01.2018;20180120;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Saturday;Sat;7;0;765
21.01.2018;20180121;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Sunday;Sun;1;0;765
22.01.2018;20180122;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Monday;Mon;2;1;766
23.01.2018;20180123;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Tuesday;Tue;3;1;767
24.01.2018;20180124;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Wednesday;Wed;4;1;768
25.01.2018;20180125;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Thursday;Thu;5;1;769
26.01.2018;20180126;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Friday;Fri;6;1;770
27.01.2018;20180127;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Saturday;Sat;7;0;770
28.01.2018;20180128;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Sunday;Sun;1;0;770
29.01.2018;20180129;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Monday;Mon;2;1;771
30.01.2018;20180130;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Tuesday;Tue;3;1;772
31.01.2018;20180131;2018;Q1-2018;8073;Q1;01.01.2018;01.01.2018;24217;January;Jan;1;Wednesday;Wed;4;1;773
01.02.2018;20180201;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Thursday;Thu;5;1;774
02.02.2018;20180202;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Friday;Fri;6;1;775
03.02.2018;20180203;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Saturday;Sat;7;0;775
04.02.2018;20180204;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Sunday;Sun;1;0;775
05.02.2018;20180205;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Monday;Mon;2;1;776
06.02.2018;20180206;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Tuesday;Tue;3;1;777
07.02.2018;20180207;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Wednesday;Wed;4;1;778
08.02.2018;20180208;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Thursday;Thu;5;1;779
09.02.2018;20180209;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Friday;Fri;6;1;780
10.02.2018;20180210;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Saturday;Sat;7;0;780
11.02.2018;20180211;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Sunday;Sun;1;0;780
12.02.2018;20180212;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Monday;Mon;2;1;781
13.02.2018;20180213;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Tuesday;Tue;3;1;782
14.02.2018;20180214;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Wednesday;Wed;4;1;783
15.02.2018;20180215;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Thursday;Thu;5;1;784
16.02.2018;20180216;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Friday;Fri;6;1;785
17.02.2018;20180217;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Saturday;Sat;7;0;785
18.02.2018;20180218;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Sunday;Sun;1;0;785
19.02.2018;20180219;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Monday;Mon;2;0;785
20.02.2018;20180220;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Tuesday;Tue;3;1;786
21.02.2018;20180221;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Wednesday;Wed;4;1;787
22.02.2018;20180222;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Thursday;Thu;5;1;788
23.02.2018;20180223;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Friday;Fri;6;1;789
24.02.2018;20180224;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Saturday;Sat;7;0;789
25.02.2018;20180225;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Sunday;Sun;1;0;789
26.02.2018;20180226;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Monday;Mon;2;1;790
27.02.2018;20180227;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Tuesday;Tue;3;1;791
28.02.2018;20180228;2018;Q1-2018;8073;Q1;01.02.2018;01.02.2018;24218;February;Feb;2;Wednesday;Wed;4;1;792
01.03.2018;20180301;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Thursday;Thu;5;1;793
02.03.2018;20180302;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Friday;Fri;6;1;794
03.03.2018;20180303;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Saturday;Sat;7;0;794
04.03.2018;20180304;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Sunday;Sun;1;0;794
05.03.2018;20180305;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Monday;Mon;2;1;795
06.03.2018;20180306;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Tuesday;Tue;3;1;796
07.03.2018;20180307;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Wednesday;Wed;4;1;797
08.03.2018;20180308;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Thursday;Thu;5;1;798
09.03.2018;20180309;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Friday;Fri;6;1;799
10.03.2018;20180310;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Saturday;Sat;7;0;799
11.03.2018;20180311;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Sunday;Sun;1;0;799
12.03.2018;20180312;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Monday;Mon;2;1;800
13.03.2018;20180313;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Tuesday;Tue;3;1;801
14.03.2018;20180314;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Wednesday;Wed;4;1;802
15.03.2018;20180315;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Thursday;Thu;5;1;803
16.03.2018;20180316;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Friday;Fri;6;1;804
17.03.2018;20180317;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Saturday;Sat;7;0;804
18.03.2018;20180318;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Sunday;Sun;1;0;804
19.03.2018;20180319;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Monday;Mon;2;1;805
20.03.2018;20180320;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Tuesday;Tue;3;1;806
21.03.2018;20180321;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Wednesday;Wed;4;1;807
22.03.2018;20180322;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Thursday;Thu;5;1;808
23.03.2018;20180323;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Friday;Fri;6;1;809
24.03.2018;20180324;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Saturday;Sat;7;0;809
25.03.2018;20180325;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Sunday;Sun;1;0;809
26.03.2018;20180326;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Monday;Mon;2;1;810
27.03.2018;20180327;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Tuesday;Tue;3;1;811
28.03.2018;20180328;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Wednesday;Wed;4;1;812
29.03.2018;20180329;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Thursday;Thu;5;1;813
30.03.2018;20180330;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Friday;Fri;6;1;814
31.03.2018;20180331;2018;Q1-2018;8073;Q1;01.03.2018;01.03.2018;24219;March;Mar;3;Saturday;Sat;7;0;814
01.04.2018;20180401;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Sunday;Sun;1;0;814
02.04.2018;20180402;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Monday;Mon;2;1;815
03.04.2018;20180403;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Tuesday;Tue;3;1;816
04.04.2018;20180404;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Wednesday;Wed;4;1;817
05.04.2018;20180405;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Thursday;Thu;5;1;818
06.04.2018;20180406;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Friday;Fri;6;1;819
07.04.2018;20180407;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Saturday;Sat;7;0;819
08.04.2018;20180408;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Sunday;Sun;1;0;819
09.04.2018;20180409;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Monday;Mon;2;1;820
10.04.2018;20180410;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Tuesday;Tue;3;1;821
11.04.2018;20180411;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Wednesday;Wed;4;1;822
12.04.2018;20180412;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Thursday;Thu;5;1;823
13.04.2018;20180413;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Friday;Fri;6;1;824
14.04.2018;20180414;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Saturday;Sat;7;0;824
15.04.2018;20180415;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Sunday;Sun;1;0;824
16.04.2018;20180416;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Monday;Mon;2;1;825
17.04.2018;20180417;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Tuesday;Tue;3;1;826
18.04.2018;20180418;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Wednesday;Wed;4;1;827
19.04.2018;20180419;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Thursday;Thu;5;1;828
20.04.2018;20180420;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Friday;Fri;6;1;829
21.04.2018;20180421;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Saturday;Sat;7;0;829
22.04.2018;20180422;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Sunday;Sun;1;0;829
23.04.2018;20180423;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Monday;Mon;2;1;830
24.04.2018;20180424;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Tuesday;Tue;3;1;831
25.04.2018;20180425;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Wednesday;Wed;4;1;832
26.04.2018;20180426;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Thursday;Thu;5;1;833
27.04.2018;20180427;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Friday;Fri;6;1;834
28.04.2018;20180428;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Saturday;Sat;7;0;834
29.04.2018;20180429;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Sunday;Sun;1;0;834
30.04.2018;20180430;2018;Q2-2018;8074;Q2;01.04.2018;01.04.2018;24220;April;Apr;4;Monday;Mon;2;1;835
01.05.2018;20180501;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Tuesday;Tue;3;1;836
02.05.2018;20180502;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Wednesday;Wed;4;1;837
03.05.2018;20180503;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Thursday;Thu;5;1;838
04.05.2018;20180504;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Friday;Fri;6;1;839
05.05.2018;20180505;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Saturday;Sat;7;0;839
06.05.2018;20180506;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Sunday;Sun;1;0;839
07.05.2018;20180507;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Monday;Mon;2;1;840
08.05.2018;20180508;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Tuesday;Tue;3;1;841
09.05.2018;20180509;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Wednesday;Wed;4;1;842
10.05.2018;20180510;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Thursday;Thu;5;1;843
11.05.2018;20180511;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Friday;Fri;6;1;844
12.05.2018;20180512;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Saturday;Sat;7;0;844
13.05.2018;20180513;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Sunday;Sun;1;0;844
14.05.2018;20180514;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Monday;Mon;2;1;845
15.05.2018;20180515;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Tuesday;Tue;3;1;846
16.05.2018;20180516;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Wednesday;Wed;4;1;847
17.05.2018;20180517;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Thursday;Thu;5;1;848
18.05.2018;20180518;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Friday;Fri;6;1;849
19.05.2018;20180519;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Saturday;Sat;7;0;849
20.05.2018;20180520;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Sunday;Sun;1;0;849
21.05.2018;20180521;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Monday;Mon;2;1;850
22.05.2018;20180522;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Tuesday;Tue;3;1;851
23.05.2018;20180523;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Wednesday;Wed;4;1;852
24.05.2018;20180524;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Thursday;Thu;5;1;853
25.05.2018;20180525;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Friday;Fri;6;1;854
26.05.2018;20180526;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Saturday;Sat;7;0;854
27.05.2018;20180527;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Sunday;Sun;1;0;854
28.05.2018;20180528;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Monday;Mon;2;0;854
29.05.2018;20180529;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Tuesday;Tue;3;1;855
30.05.2018;20180530;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Wednesday;Wed;4;1;856
31.05.2018;20180531;2018;Q2-2018;8074;Q2;01.05.2018;01.05.2018;24221;May;May;5;Thursday;Thu;5;1;857
01.06.2018;20180601;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Friday;Fri;6;1;858
02.06.2018;20180602;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Saturday;Sat;7;0;858
03.06.2018;20180603;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Sunday;Sun;1;0;858
04.06.2018;20180604;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Monday;Mon;2;1;859
05.06.2018;20180605;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Tuesday;Tue;3;1;860
06.06.2018;20180606;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Wednesday;Wed;4;1;861
07.06.2018;20180607;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Thursday;Thu;5;1;862
08.06.2018;20180608;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Friday;Fri;6;1;863
09.06.2018;20180609;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Saturday;Sat;7;0;863
10.06.2018;20180610;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Sunday;Sun;1;0;863
11.06.2018;20180611;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Monday;Mon;2;1;864
12.06.2018;20180612;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Tuesday;Tue;3;1;865
13.06.2018;20180613;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Wednesday;Wed;4;1;866
14.06.2018;20180614;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Thursday;Thu;5;1;867
15.06.2018;20180615;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Friday;Fri;6;1;868
16.06.2018;20180616;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Saturday;Sat;7;0;868
17.06.2018;20180617;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Sunday;Sun;1;0;868
18.06.2018;20180618;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Monday;Mon;2;1;869
19.06.2018;20180619;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Tuesday;Tue;3;1;870
20.06.2018;20180620;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Wednesday;Wed;4;1;871
21.06.2018;20180621;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Thursday;Thu;5;1;872
22.06.2018;20180622;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Friday;Fri;6;1;873
23.06.2018;20180623;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Saturday;Sat;7;0;873
24.06.2018;20180624;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Sunday;Sun;1;0;873
25.06.2018;20180625;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Monday;Mon;2;1;874
26.06.2018;20180626;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Tuesday;Tue;3;1;875
27.06.2018;20180627;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Wednesday;Wed;4;1;876
28.06.2018;20180628;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Thursday;Thu;5;1;877
29.06.2018;20180629;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Friday;Fri;6;1;878
30.06.2018;20180630;2018;Q2-2018;8074;Q2;01.06.2018;01.06.2018;24222;June;Jun;6;Saturday;Sat;7;0;878
01.07.2018;20180701;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Sunday;Sun;1;0;878
02.07.2018;20180702;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Monday;Mon;2;1;879
03.07.2018;20180703;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Tuesday;Tue;3;1;880
04.07.2018;20180704;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Wednesday;Wed;4;0;880
05.07.2018;20180705;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Thursday;Thu;5;1;881
06.07.2018;20180706;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Friday;Fri;6;1;882
07.07.2018;20180707;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Saturday;Sat;7;0;882
08.07.2018;20180708;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Sunday;Sun;1;0;882
09.07.2018;20180709;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Monday;Mon;2;1;883
10.07.2018;20180710;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Tuesday;Tue;3;1;884
11.07.2018;20180711;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Wednesday;Wed;4;1;885
12.07.2018;20180712;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Thursday;Thu;5;1;886
13.07.2018;20180713;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Friday;Fri;6;1;887
14.07.2018;20180714;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Saturday;Sat;7;0;887
15.07.2018;20180715;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Sunday;Sun;1;0;887
16.07.2018;20180716;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Monday;Mon;2;1;888
17.07.2018;20180717;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Tuesday;Tue;3;1;889
18.07.2018;20180718;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Wednesday;Wed;4;1;890
19.07.2018;20180719;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Thursday;Thu;5;1;891
20.07.2018;20180720;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Friday;Fri;6;1;892
21.07.2018;20180721;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Saturday;Sat;7;0;892
22.07.2018;20180722;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Sunday;Sun;1;0;892
23.07.2018;20180723;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Monday;Mon;2;1;893
24.07.2018;20180724;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Tuesday;Tue;3;1;894
25.07.2018;20180725;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Wednesday;Wed;4;1;895
26.07.2018;20180726;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Thursday;Thu;5;1;896
27.07.2018;20180727;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Friday;Fri;6;1;897
28.07.2018;20180728;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Saturday;Sat;7;0;897
29.07.2018;20180729;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Sunday;Sun;1;0;897
30.07.2018;20180730;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Monday;Mon;2;1;898
31.07.2018;20180731;2018;Q3-2018;8075;Q3;01.07.2018;01.07.2018;24223;July;Jul;7;Tuesday;Tue;3;1;899
01.08.2018;20180801;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Wednesday;Wed;4;1;900
02.08.2018;20180802;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Thursday;Thu;5;1;901
03.08.2018;20180803;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Friday;Fri;6;1;902
04.08.2018;20180804;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Saturday;Sat;7;0;902
05.08.2018;20180805;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Sunday;Sun;1;0;902
06.08.2018;20180806;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Monday;Mon;2;1;903
07.08.2018;20180807;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Tuesday;Tue;3;1;904
08.08.2018;20180808;2018;Q3-2018;8075;Q3;01.08.2018;01.08.2018;24224;August;Aug;8;Wednesday;Wed;4;1;905
